id,name,email,phone_number,address,jobs_name_type,jobs_name_id,sub_contact_type,sub_contact_id,mail_allocation,landline_number,code
242,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,631,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,111
243,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,632,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,114
244,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,633,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,116
245,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,634,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,12
246,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,635,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,120
247,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,636,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,13
248,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,637,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,130
249,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,638,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,131
140,senthil10,kalpana.gunasekaran@altiussolution.com,9865473223,987662,CfaTitle,5,Supplier,698,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,211
250,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,639,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,132
251,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,640,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,133
252,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,641,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,135
253,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,642,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,136
254,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,643,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,137
255,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,644,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,138
256,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,645,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,14
257,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,646,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,143
258,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,647,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,145
259,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,648,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,146
260,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,649,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,15
261,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,650,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,151
262,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,652,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,156
263,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,653,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,157
264,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,654,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,159
265,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,655,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,160
266,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,656,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,161
267,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,657,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,163
268,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,658,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,164
269,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,659,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,165
270,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,660,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,166
271,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,661,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,167
272,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,662,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,168
273,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,663,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,170
274,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,664,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,172
275,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,665,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,173
276,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,666,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,175
277,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,667,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,176
278,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,668,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,177
279,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,669,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,18
280,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,671,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,185
281,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,672,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,188
282,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,673,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,189
283,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,674,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,19
284,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,675,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,190
285,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,676,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,191
286,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,677,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,192
287,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,678,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,193
288,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,680,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,195
289,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,681,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,196
290,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,682,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,197
291,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,683,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,198
292,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,684,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,199
293,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,685,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,20
294,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,686,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,200
295,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,687,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,201
296,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,688,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,202
297,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,689,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,203
298,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,690,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,204
299,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,691,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,205
300,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,692,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,206
301,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,693,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,207
302,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,694,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,208
303,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,695,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,209
304,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,696,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,21
305,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,697,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,210
306,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,698,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,211
307,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,699,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,212
308,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,700,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,213
309,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,701,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,214
310,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,702,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,215
311,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,703,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,216
312,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,704,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,217
313,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,705,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,218
314,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,706,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,219
315,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,707,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,22
316,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,708,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,220
317,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,710,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,222
318,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,713,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,225
319,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,714,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,226
320,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,718,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,23
321,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,719,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,230
322,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,720,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,231
323,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,721,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,232
324,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,722,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,233
325,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,723,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,234
326,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,724,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,235
327,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,725,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,236
328,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,726,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,237
329,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,727,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,238
330,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,728,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,239
331,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,729,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,240
332,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,730,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,241
333,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,731,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,242
334,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,732,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,243
335,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,733,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,244
336,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,734,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,245
337,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,735,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,246
338,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,736,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,247
339,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,737,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,248
340,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,738,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,249
341,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,739,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,25
342,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,740,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,250
343,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,741,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,251
344,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,742,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,252
345,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,743,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,253
346,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,744,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,254
347,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,745,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,255
348,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,746,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,256
349,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,747,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,257
350,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,748,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,258
351,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,749,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,259
352,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Supplier,751,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,260
